patch_id,af1,Qal,Qaf,Qat,Qc,Qca,Qr
hv_256_50_136,0.0,0.117200084,0.0,0.0,0.0,0.0,0.8827999
hv_256_50_137,0.0,0.056649916,0.0,0.0,0.0,0.0,0.9433501
hv_256_50_138,0.0,0.064879,0.0,0.0,0.0,0.0,0.935121
hv_256_50_139,0.0,0.027500236,0.0,0.0,0.73283476,0.14313562,0.096529394
hv_256_50_140,0.0,0.060673103,0.0,0.0,0.311786,0.58649653,0.04104443
hv_256_50_141,0.0,0.10075924,0.0,0.0,0.058285564,0.82471114,0.016244013
hv_256_50_142,0.0,0.06422798,0.0,0.0,0.13510415,0.7679373,0.032730587
hv_256_50_143,0.0,0.019369312,0.0,0.0,0.40906224,0.5550777,0.016490808
hv_256_50_144,0.0,0.0052292934,0.0,0.0,0.6584344,0.2636593,0.072676934
hv_256_50_145,0.0,0.0052295187,0.0,0.0,0.5447856,0.28423804,0.16574684
hv_256_50_146,0.0,0.043626733,0.0,0.0,0.37677956,0.48655292,0.09304082
hv_256_50_147,0.0,0.04363187,0.0,0.0,0.39798933,0.5495993,0.008779534
hv_256_50_148,0.0,0.0,0.0,0.0,0.40468222,0.5732157,0.022102095
hv_256_50_149,0.0,0.0,0.0,0.0,0.2653836,0.5231069,0.21150953
hv_256_50_150,0.0,0.0,0.0,0.0,0.4749074,0.306686,0.21840668
hv_256_50_151,0.0,0.0,0.0,0.0,0.8136862,0.104746915,0.08156695
hv_256_50_152,0.0,0.0,0.0,0.0,0.81952274,0.0,0.18047729
hv_256_50_153,0.0,0.0,0.0,0.0,0.83768797,0.0,0.162312
hv_256_50_154,0.0,0.0,0.0,0.0,0.85561764,0.09432692,0.050055414
hv_256_50_155,0.0,0.0,0.0,0.0,0.8012053,0.110552885,0.08824191
hv_256_50_156,0.0,0.0,0.0,0.0,0.854925,0.058394443,0.08668053
hv_256_50_157,0.0,0.0,0.0,0.0,0.7074664,0.28469694,0.007836721
hv_256_50_158,0.0,0.0,0.0,0.0,0.55014104,0.2541702,0.19568874
hv_256_50_159,0.0,0.0,0.0,0.0,0.54810417,0.01170412,0.4401917
hv_256_50_160,0.0,0.0,0.0,0.0,0.60868746,0.0,0.39131257
hv_256_50_161,0.0,0.036042776,0.0,0.0,0.57605225,0.0870243,0.30088067
hv_256_50_162,0.0,0.12847224,0.0,0.0,0.22058651,0.20989646,0.44104475
hv_256_50_163,0.0,0.1136765,0.0,0.0,0.00020179442,0.14658953,0.7395322
hv_256_50_164,0.0,0.02123299,0.0,0.0,0.0,0.023706585,0.9550604
hv_256_50_165,0.0,0.10771606,0.0,0.0,0.0,0.0,0.892284
hv_256_50_166,0.0,0.25958225,0.0,0.0,0.0,0.0,0.7404177
hv_256_50_167,0.0,0.1984014,0.0,0.0,0.0,0.0,0.80159855
hv_256_50_168,0.0,0.0465176,0.0,0.0,0.018004721,0.0,0.9354777
hv_256_50_169,0.0,0.0,0.0,0.0,0.14287984,0.0,0.85712016
hv_256_50_170,0.0010900747,0.0,0.0,0.0,0.12510054,0.0,0.8738094
hv_256_50_171,0.08083704,0.0,0.0,0.0,0.00022331187,0.0,0.91893965
hv_256_50_172,0.09307121,0.0,0.0,0.0,0.0,0.0,0.9069288
hv_256_50_173,0.013333497,0.0041100094,0.0,0.0,0.0,0.0,0.9825565
hv_256_50_174,0.0,0.015158546,0.0,0.0,0.0,0.0,0.98484147
hv_256_50_175,0.0,0.022740763,0.0,0.0,0.0,0.0,0.9772593
hv_256_50_176,0.04220915,0.020397814,0.0,0.0,0.0,0.0,0.93739307
hv_256_50_177,0.042204317,0.05860904,0.0,0.0,0.0,0.0,0.8991866
hv_256_50_178,0.006354927,0.22967876,0.0,0.0,0.0,0.0,0.7639663
hv_256_50_179,0.035520468,0.5138212,0.0,0.0,0.0,0.0,0.45065832
hv_256_50_180,0.052698217,0.6254556,0.0,0.0,0.0,0.0,0.32184616
hv_256_50_181,0.023543552,0.55306304,0.0,0.0,0.0,0.0,0.42339343
hv_256_50_182,0.0,0.37558028,0.0,0.0,0.0,0.0,0.62441975
hv_256_50_183,0.0,0.3488735,0.0,0.0,0.0,0.0,0.6511265
hv_256_50_184,0.0,0.23871595,0.0,0.0,0.0,0.0,0.76128405
hv_256_50_185,0.0,0.0037572312,0.0,0.0,0.0,0.0,0.9962428
hv_256_50_186,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hv_256_50_187,0.0,0.007417223,0.0,0.0,0.0,0.0,0.9925828
hv_256_50_188,0.008812497,0.112403974,0.0,0.0,0.0,0.0,0.8787835
hv_256_50_189,0.008812,0.40142545,0.0,0.0,0.0,0.0,0.58976257
hv_256_50_190,0.0,0.58451635,0.0,0.0,0.0,0.0,0.41548368
hv_256_50_191,0.0,0.34835032,0.0,0.0,0.037361555,0.0,0.6142881
hv_256_50_192,0.0,0.09113058,0.0,0.0,0.15602106,0.0,0.7528483
hv_256_50_193,0.018636234,0.14157325,0.0,0.0,0.14375558,0.0,0.69603485
hv_256_50_194,0.036360897,0.110858046,0.0,0.0,0.025118189,0.0,0.8276628
hv_256_50_195,0.017727867,0.0,0.0,0.0,0.004347946,0.0,0.9779241
hv_256_50_196,0.0,0.0,0.0,0.0,0.03653516,0.0,0.96346486
hv_256_50_197,0.0,0.0,0.0,0.0,0.14421605,0.0,0.85578394
hv_256_50_198,0.0,0.0,0.0,0.0,0.26588938,0.0,0.73411053
hv_256_50_199,0.0,0.008257894,0.0,0.0,0.16873378,0.0,0.82300836
hv_256_50_200,0.0,0.054479074,0.0,0.0,0.014817497,0.0,0.93070346
hv_256_50_201,0.0,0.04622534,0.0,0.0,0.0,0.0,0.95377463
hv_256_50_202,0.0,0.0072723986,0.0,0.0,0.00047551678,0.0,0.99225205
hv_256_50_203,0.0,0.057038836,0.0,0.0,0.00047532897,0.0,0.9424858
hv_256_50_204,0.0,0.049773823,0.0,0.0,0.0,0.0,0.9502262
hv_256_50_205,0.0,0.040019725,0.0,0.0,0.0,0.0,0.9599803
hv_256_50_206,0.0,0.040019725,0.0,0.0,0.0,0.0,0.9599803
hv_256_50_207,0.0,0.004316129,0.0,0.0,0.0,0.0,0.99568385
hv_256_50_208,0.0,0.06301741,0.0,0.0,0.6215104,0.108784094,0.20668814
hv_256_50_209,0.0,0.24333814,0.0,0.0,0.28245786,0.41288784,0.06131621
hv_256_50_210,0.0,0.27151793,0.0,0.0,0.16565566,0.54620886,0.016617598
hv_256_50_211,0.0,0.09097438,0.0,0.0,0.45356652,0.39920408,0.056255043
hv_256_50_212,0.0,0.008680964,0.0,0.0,0.6647694,0.28689656,0.0396531
hv_256_50_213,0.0,0.00069153134,0.0,0.0,0.6295021,0.16253819,0.20726822
hv_256_50_214,0.0,0.0,0.0,0.0,0.5055594,0.043511562,0.45092908
hv_256_50_215,0.0,0.01271746,0.0,0.0,0.5886641,0.1465032,0.2521152
hv_256_50_216,0.0,0.012717065,0.0,0.0,0.5809706,0.18562129,0.2206911
hv_256_50_217,0.0,0.0,0.0,0.0,0.6189656,0.1611412,0.21989314
hv_256_50_218,0.0,0.0,0.0,0.0,0.421808,0.52810305,0.050088935
hv_256_50_219,0.0,0.0,0.0,0.0,0.31939685,0.63819855,0.042404514
hv_256_50_220,0.0,0.0,0.0,0.0,0.72813773,0.2494857,0.022376517
hv_256_50_221,0.0,0.0,0.0,0.0,0.87332374,0.028043978,0.09863224
hv_256_50_222,0.0,0.0,0.0,0.0,0.8369209,0.0,0.16307907
hv_256_50_223,0.0,0.0,0.0,0.0,0.6929418,0.0,0.30705816
hv_256_50_224,0.0,0.0,0.0,0.0,0.68172836,0.0,0.31827164
hv_256_50_225,0.0,0.0,0.0,0.0,0.7695152,0.040019207,0.19046554
hv_256_50_226,0.0,0.0,0.0,0.0,0.6189208,0.22933623,0.15174298
hv_256_50_227,0.0,0.0,0.0,0.0,0.66535175,0.27192235,0.062725924
hv_256_50_228,0.0,0.0,0.0,0.0,0.85660607,0.084304735,0.059089243
hv_256_50_229,0.0,0.0,0.0,0.0,0.66080767,0.0017095404,0.33748275
hv_256_50_230,0.0,0.005501195,0.0,0.0,0.52364516,0.08029544,0.39055824
hv_256_50_231,0.0,0.018279517,0.0,0.0,0.44726413,0.30846882,0.22598751
hv_256_50_232,0.0,0.025881099,0.0,0.0,0.1566073,0.46618146,0.35133016
hv_256_50_233,0.0,0.013101805,0.0,0.0,0.019159453,0.31586602,0.6518727
hv_256_50_234,0.0,0.051377207,0.0,0.0,0.0044048657,0.0778779,0.86634
hv_256_50_235,0.0,0.13210218,0.0,0.0,0.0,0.0,0.8678978
hv_256_50_236,0.0,0.11050193,0.0,0.0,0.0,0.0,0.88949805
hv_256_50_237,0.0,0.02978197,0.0,0.0,0.038342975,0.0,0.93187505
hv_256_50_238,0.0,0.0,0.0,0.0,0.16383147,0.0,0.8361685
hv_256_50_239,0.0006355891,0.0,0.0,0.0,0.12572485,0.0,0.8736396
hv_256_50_240,0.032000553,0.0,0.0,0.0,0.00022337785,0.0,0.96777606
hv_256_50_241,0.031365294,0.00036466683,0.0,0.0,0.0,0.0,0.96827
hv_256_50_242,0.0,0.0014283846,0.0,0.0,0.0,0.0,0.9985716
hv_256_50_243,0.0,0.0012565056,0.0,0.0,0.0,0.0,0.9987435
hv_256_50_244,0.0,0.00019283961,0.0,0.0,0.0,0.0,0.9998071
hv_256_50_245,0.04645439,0.008709799,0.0,0.0,0.0,0.0,0.9448358
hv_256_50_246,0.04644217,0.08150398,0.0,0.0,0.0,0.0,0.87205386
hv_256_50_247,0.0,0.44329277,0.0,0.0,0.0,0.0,0.5567072
hv_256_50_248,0.00866781,0.6963087,0.0,0.0,0.0,0.0,0.29502344
hv_256_50_249,0.03633772,0.515055,0.0,0.0,0.0,0.0,0.44860727
hv_256_50_250,0.04563287,0.3753599,0.0,0.0,0.0,0.0,0.5790072
hv_256_50_251,0.03313927,0.24862812,0.0,0.0,0.0,0.0,0.7182326
hv_256_50_252,0.033197496,0.12256747,0.0,0.0,0.0,0.0,0.84423506
hv_256_50_253,0.021536194,0.060452614,0.0,0.0,0.00525247,0.0,0.9127587
hv_256_50_254,0.0050993795,0.0004109729,0.0,0.0,0.047886744,0.0,0.9466029
hv_256_50_255,0.016969299,0.0,0.0,0.0,0.04343254,0.0,0.93959814
hv_256_50_256,0.0505648,0.015314615,0.0,0.0,0.0008003196,0.0,0.9333203
hv_256_50_257,0.05797867,0.31326762,0.0,0.0,0.0,0.0,0.6287537
hv_256_50_258,0.022804681,0.70591176,0.0,0.0,0.0,0.0,0.27128363
hv_256_50_259,0.0,0.5558098,0.0,0.0,0.0,0.0,0.44419017
hv_256_50_260,0.0,0.16644855,0.0,0.0,0.12671165,0.0,0.70683986
hv_256_50_261,0.0,0.018689591,0.0,0.0,0.40185946,0.0,0.57945096
hv_256_50_262,0.037469573,0.08914646,0.0,0.0,0.31911165,0.0,0.5542724
hv_256_50_263,0.037554074,0.08918672,0.0,0.0,0.04401758,0.0,0.82924163
hv_256_50_264,6.585356e-05,0.0,0.0,0.0,0.0,0.0,0.99993414
hv_256_50_265,0.0,0.035302833,0.0,0.0,0.06064854,0.0,0.9040487
hv_256_50_266,0.0,0.03775628,0.0,0.0,0.2138307,0.0,0.7484131
hv_256_50_267,0.0,0.0024675983,0.0,0.0,0.41161352,0.0,0.5859189
hv_256_50_268,0.0,0.0,0.0,0.0,0.35796532,0.0,0.6420347
hv_256_50_269,0.0,0.01663352,0.0,0.0,0.12384698,0.0,0.8595195
hv_256_50_270,0.0,0.02149278,0.0,0.0,0.032629214,0.0,0.945878
hv_256_50_271,0.0,0.032433398,0.0,0.0,0.05301291,0.0,0.9145537
hv_256_50_272,0.0,0.037440013,0.0,0.0,0.044733804,0.0,0.9178262
hv_256_50_273,0.0,0.009866864,0.0,0.0,0.0,0.0,0.99013317
hv_256_50_274,0.0,0.0015575448,0.0,0.0,0.0,0.0,0.9984425
hv_256_50_275,0.0,0.032407742,0.0,0.0,0.005547177,0.0,0.9620451
hv_256_50_276,0.0,0.030876659,0.0,0.0,0.0055472665,0.0,0.963576
hv_256_50_277,0.0,0.09651636,0.0,0.0,0.5197823,0.046593145,0.33710817
hv_256_50_278,0.0,0.2447957,0.0,0.0,0.31705087,0.3142069,0.12394653
hv_256_50_279,0.0,0.31942818,0.0,0.0,0.18127894,0.48514092,0.014152047
hv_256_50_280,0.0,0.2704569,0.0,0.0,0.48721704,0.21879329,0.023532733
hv_256_50_281,0.0,0.19055887,0.0,0.0,0.60372007,0.1825613,0.02315976
hv_256_50_282,0.0,0.0841953,0.0,0.0,0.52394605,0.23228031,0.15957835
hv_256_50_283,0.0,0.013205485,0.0,0.0,0.4591788,0.07299889,0.4546168
hv_256_50_284,0.0,0.0,0.0,0.0,0.47793907,0.027092814,0.4949681
hv_256_50_285,0.0,0.0,0.0,0.0,0.4717812,0.0050786044,0.5231402
hv_256_50_286,0.0,0.0,0.0,0.0,0.61943936,0.050056946,0.33050367
hv_256_50_287,0.0,0.0,0.0,0.0,0.47641563,0.5163295,0.0072547896
hv_256_50_288,0.0,0.0,0.0,0.0,0.25909844,0.7409015,0.0
hv_256_50_289,0.0,0.0,0.0,0.0,0.5951715,0.385134,0.019694485
hv_256_50_290,0.0,0.0,0.0,0.0,0.8428359,0.11049647,0.046667602
hv_256_50_291,0.0,0.0,0.0,0.0,0.8626362,0.0017382154,0.13562557
hv_256_50_292,0.0,0.0,0.0,0.0,0.560854,0.004622662,0.4345234
hv_256_50_293,0.0,0.0,0.0,0.0,0.6484175,0.0028849486,0.34869754
hv_256_50_294,0.0,0.0,0.0,0.0,0.8055014,0.0036119665,0.19088662
hv_256_50_295,0.0,0.0,0.0,0.0,0.70397514,0.02669473,0.26933008
hv_256_50_296,0.0,0.043365765,0.0,0.0,0.58469886,0.261549,0.11038624
hv_256_50_297,0.0,0.043371104,0.0,0.0,0.5146183,0.3668178,0.075192794
hv_256_50_298,0.0,0.0,0.0,0.0,0.5174066,0.19359478,0.28899863
hv_256_50_299,0.0,0.0,0.0,0.0,0.57365793,0.09184159,0.33450046
hv_256_50_300,0.0,0.0,0.0,0.0,0.71581423,0.13774794,0.14643782
hv_256_50_301,0.0,0.0,0.0,0.0,0.57189083,0.34504807,0.08306116
hv_256_50_302,0.0,0.0,0.0,0.0,0.39503697,0.33390835,0.27105474
hv_256_50_303,0.0,0.017970974,0.0,0.0,0.24997991,0.17781228,0.55423677
hv_256_50_304,0.0,0.018040814,0.0,0.0,0.123544514,0.09196198,0.76645267
hv_256_50_305,0.0,0.010269811,0.0,0.0,0.05074989,0.014162393,0.9248179
hv_256_50_306,0.0,0.010204306,0.0,0.0,0.020344213,0.0,0.9694515
hv_256_50_307,0.0,0.0,0.0,0.0,0.020971015,0.0,0.979029
hv_256_50_308,0.0,0.0,0.0,0.0,0.0006255843,0.0,0.9993744
hv_256_50_309,0.0,0.006182189,0.0,0.0,0.0,0.009870676,0.9839471
hv_256_50_310,0.0,0.03779666,0.0,0.0,0.0,0.045013446,0.9171899
hv_256_50_311,0.0,0.10647234,0.0,0.0,0.0,0.035139777,0.8583879
hv_256_50_312,0.0,0.16764803,0.0,0.0,0.0,0.0,0.832352
hv_256_50_313,0.0,0.17958532,0.0,0.0,0.0,0.0,0.82041466
hv_256_50_314,0.04919892,0.16254053,0.0,0.0,0.0,0.0,0.7882605
hv_256_50_315,0.050338585,0.1447463,0.0,0.0,0.0,0.0,0.804915
hv_256_50_316,0.0011409997,0.3318809,0.0,0.0,0.0,0.0,0.6669781
hv_256_50_317,0.0,0.6228503,0.0,0.0,0.0,0.0,0.3771497
hv_256_50_318,0.0041338666,0.6437938,0.0,0.0,0.0,0.0,0.3520723
hv_256_50_319,0.022102505,0.54058963,0.0,0.0,0.0,0.0,0.43730783
hv_256_50_320,0.033144362,0.29750302,0.0,0.0,0.0,0.0,0.6693526
hv_256_50_321,0.033205546,0.04072774,0.0,0.0,0.0,0.0,0.9260667
hv_256_50_322,0.021536436,0.027098672,0.0,0.0,0.0052580163,0.0,0.94610685
hv_256_50_323,0.019249255,0.04393101,0.0,0.0,0.048177563,0.0,0.8886422
