patch_id,af1,Qal,Qaf,Qat,Qc,Qca,Qr
256_50_31,0.021243103,0.15209469,0.0,0.0,0.0,0.0,0.8266622
256_50_32,0.036809206,0.047422975,0.0,0.0,0.0,0.0,0.91576785
256_50_33,0.015566103,0.0012840746,0.0,0.0,0.0,0.018455181,0.9646946
256_50_34,0.0,0.0,0.0,0.0,0.036659025,0.45353168,0.5098093
256_50_35,0.0,0.0,0.0,0.0,0.40210843,0.53951067,0.05838094
256_50_36,0.0,0.0,0.0,0.0,0.76138276,0.10443415,0.1341831
256_50_37,0.0,0.0,0.0,0.0,0.66379666,0.23213673,0.10406662
256_50_38,0.12217465,0.0,0.0,0.0,0.2678745,0.60995084,0.0
256_50_39,0.15386723,3.0242487e-05,0.0,0.0,1.1234774e-05,0.61535364,0.23073763
256_50_40,0.031692576,0.26595575,0.0,0.0,0.0,0.30048168,0.40187
256_50_41,0.0,0.66990614,0.0,0.0,0.0,0.0629421,0.26715174
256_50_42,0.0,0.68781835,0.0,0.0,0.0,0.0,0.31218165
256_50_43,0.0,0.5268286,0.0,0.0,0.0,0.035772804,0.4373986
256_50_44,0.0,0.35548976,0.0,0.0,0.0,0.1891824,0.45532784
256_50_45,0.0,0.15206747,0.0,0.0,0.017354151,0.379834,0.45074442
256_50_46,0.0,0.04180314,0.0,0.0,0.13583408,0.5566594,0.26570338
256_50_47,0.0,0.0022345332,0.0,0.0,0.24091084,0.70780414,0.049050525
256_50_48,0.0,0.0,0.0,0.0,0.13843794,0.7647588,0.09680324
256_50_49,0.0,0.0,0.0,0.0,0.025710128,0.6430397,0.3312502
256_50_50,0.0,0.0,0.0,0.0,0.009703086,0.49209073,0.49820623
256_50_51,0.0,0.02835054,0.0,0.0,0.0,0.2635441,0.7081053
256_50_52,0.0,0.116732344,0.0,0.0,0.0,0.027303407,0.8559643
256_50_53,0.0,0.14797817,0.0,0.0,0.005099656,0.2908433,0.55607885
256_50_54,0.0,0.07298934,0.0,0.0,0.1836058,0.5989442,0.1444607
256_50_55,0.0,0.013392969,0.0,0.0,0.59611344,0.38130718,0.009186435
256_50_56,0.0,0.00038553766,0.0,0.0,0.7506449,0.12084913,0.12812044
256_50_57,0.0,0.049344316,0.0,0.0,0.6431984,0.07334104,0.23411627
256_50_58,0.0,0.16633525,0.0,0.0,0.6755252,0.025895642,0.13224396
256_50_59,0.0,0.1714782,0.0,0.012248906,0.5119605,0.2872507,0.017061695
256_50_60,0.0,0.058522377,0.0,0.22238189,0.14816661,0.5709291,0.0
256_50_61,0.0,0.14932609,0.0,0.34348038,0.08971971,0.41747382,0.0
256_50_62,0.0,0.3765236,0.0,0.13334738,0.09837004,0.39175892,0.0
256_50_63,4.6281544e-05,0.23709665,0.0,0.0,0.07373198,0.68912506,0.0
256_50_64,0.022233732,0.0054784305,0.0,0.0,0.43807855,0.51583105,0.018378178
256_50_65,0.022187453,0.0,0.0,0.0,0.65042526,0.08486697,0.24252035
256_50_66,0.0,0.0,0.0,0.0,0.76142776,0.0002933869,0.2382788
256_50_67,0.0,5.823361e-05,0.0,0.0,0.61578107,0.3164043,0.0677564
256_50_68,0.0,0.119993284,0.0,0.0,0.13021107,0.37991652,0.3698791
256_50_69,0.0,0.18395379,0.0,0.0,0.0,0.06380557,0.75224066
256_50_70,0.0,0.08344382,0.0,0.0,0.0,0.0,0.9165562
256_50_71,0.0,0.061278343,0.0,0.0,0.0,0.1792267,0.759495
256_50_72,0.0,0.050262604,0.0,0.0,0.0,0.21051052,0.7392269
256_50_73,0.0,0.04499008,0.0,0.2475505,0.0,0.034693044,0.6727664
256_50_74,0.0,0.14334811,0.0,0.6407831,0.0,0.0034091845,0.21245961
256_50_75,0.0,0.21077164,0.0,0.3947166,0.1369918,0.15064445,0.10687553
256_50_76,0.0,0.12539406,0.0,0.0014839913,0.267023,0.3381989,0.26790005
256_50_77,0.0,0.12789312,0.0,0.0,0.21050301,0.36239436,0.29920948
256_50_78,0.0,0.31545183,0.0,3.486775e-05,0.08047182,0.17998001,0.42406148
256_50_79,0.0,0.37817803,0.0,0.27564952,1.3754376e-05,0.0051400866,0.34101862
256_50_80,0.0,0.1845073,0.0,0.631402,1.3754376e-05,0.0,0.18407694
256_50_81,0.0,0.17097779,0.0,0.5267665,0.0009860309,0.018766519,0.28250322
256_50_82,0.0,0.3588813,0.0,0.18166927,0.08221309,0.1605896,0.21664676
256_50_83,0.0,0.20568863,0.0,0.010690133,0.47882202,0.2133285,0.091470875
256_50_84,0.006942085,0.0025072861,0.0,0.0,0.7645054,0.071505375,0.1545399
256_50_85,0.019467477,0.0,0.0,0.0,0.41693902,0.0,0.5635935
256_50_86,0.012525392,0.0,0.0,0.0,0.050028536,0.0,0.93744606
256_50_87,0.0,0.0,0.0,0.0,0.00745702,0.0,0.992543
256_50_88,0.0,0.015713282,0.0,0.0,0.22857483,0.0,0.7557119
256_50_89,0.0,0.042210266,0.0,0.0,0.60937387,0.0,0.34841588
256_50_90,0.005224008,0.033344463,0.0,0.0,0.64827067,0.0,0.31316087
256_50_91,0.023507819,0.0068474803,0.0,0.0,0.27953947,0.0,0.6901052
256_50_92,0.01828381,0.0,0.0,0.0,0.025710545,0.0,0.95600563
256_50_93,0.0,0.0,0.0,0.0,0.16733822,0.0,0.83266175
256_50_94,0.0,0.0,0.0,0.0,0.46562016,0.020963578,0.51341623
256_50_95,0.0,0.044037484,0.0,0.0,0.62492895,0.15646476,0.17456883
256_50_96,0.0,0.31380945,0.0,0.0,0.49742424,0.1887663,0.0
256_50_97,0.0,0.27370173,0.0,0.0,0.59476715,0.053265132,0.07826595
256_50_98,0.0,0.0039297626,0.0,0.0,0.67115927,0.0,0.32491094
256_50_99,0.0,0.0,0.0,0.0,0.4352503,0.0,0.56474966
256_50_100,0.0,0.0,0.0,0.0,0.3240839,0.0,0.67591614
256_50_101,0.032216735,0.0,0.0,0.0,0.24541411,0.0,0.7223692
256_50_102,0.032216735,0.021972883,0.0,0.0,0.4150232,0.0,0.5307872
256_50_103,0.0,0.22473851,0.0,0.0,0.58207154,0.0,0.19318995
256_50_104,0.0,0.20277138,0.0,0.0,0.4751231,0.0,0.32210553
256_50_105,0.0,5.7612906e-06,0.0,0.0,0.21813226,0.0,0.78186196
256_50_106,0.040105246,0.45573023,0.0,0.0,0.0,0.0,0.5041645
256_50_107,0.019704096,0.48137203,0.0,0.0,0.0,0.0,0.49892384
256_50_108,0.16317812,0.30398685,0.0,0.0,0.0,0.0,0.53283507
256_50_109,0.5007869,0.04943824,0.0,0.0,0.0,0.0,0.44977483
256_50_110,0.76305616,0.0,0.0,0.0,0.0,0.0,0.23694381
256_50_111,0.8930557,0.027557475,0.0,0.0,0.0,0.0,0.07938688
256_50_112,0.58387285,0.100628845,0.0,0.0,0.0,0.0,0.31549832
256_50_113,0.11626462,0.07307137,0.0,0.0,0.0,0.0,0.810664
256_50_114,0.13582127,0.0,0.0,0.0,0.0,0.0,0.86417866
256_50_115,0.13582128,0.032287244,0.0,0.0,0.0,0.0,0.8318915
256_50_116,0.0,0.09998791,0.0,0.0,0.0,0.0,0.90001214
256_50_117,0.0,0.06810344,0.0,0.0,0.0,0.0,0.93189657
256_50_118,0.0,0.00040277655,0.0,0.0,0.0,0.0,0.99959725
256_50_119,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_120,0.0,0.1280712,0.0,0.0,0.0,0.0,0.8719288
256_50_121,0.0,0.21797255,0.0,0.0,0.0,0.0,0.7820274
256_50_122,0.0,0.089901336,0.0,0.0,0.0,0.0,0.9100987
256_50_123,0.0,0.0,0.0,0.0,0.04446981,0.0,0.95553017
256_50_124,0.0,0.004017525,0.0,0.0,0.044469807,0.0,0.95151263
256_50_125,0.0,0.0040175254,0.0,0.0,0.0,0.0,0.9959824
256_50_126,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_127,0.0010000034,0.07148878,0.0,0.0,0.0,0.037603237,0.88990796
256_50_128,0.031132119,0.15584035,0.0,0.0,0.0,0.13968071,0.67334676
256_50_129,0.06380851,0.09660931,0.0,0.0,0.0,0.17151785,0.66806436
256_50_130,0.05470617,0.012665412,0.0,0.0,0.0,0.086250894,0.8463775
256_50_131,0.021029782,0.008580574,0.0,0.0,0.0,0.021552928,0.9488367
256_50_132,0.0,0.08137,0.0,0.0,0.0,0.0047423895,0.9138876
256_50_133,0.0,0.20821133,0.0,0.0,0.0,0.0,0.7917887
256_50_134,0.0,0.13696104,0.0,0.0,0.0,0.0,0.863039
256_50_135,0.0,0.07816657,0.0,0.0,0.0,0.0,0.9218334
256_50_136,0.003330563,0.12589872,0.0,0.0,0.0,0.0,0.8707707
256_50_137,0.03397814,0.09436472,0.0,0.0,0.0,0.0,0.8716571
256_50_138,0.030647578,0.044685774,0.0,0.0,0.0,0.00065740646,0.9240092
256_50_139,0.0,0.0,0.0,0.0,0.007043016,0.34969875,0.6432582
256_50_140,0.014029138,0.0,0.0,0.0,0.22070837,0.60943013,0.15583226
256_50_141,0.01402914,0.0,0.0,0.0,0.6022939,0.27914432,0.104532585
256_50_142,0.0,0.0,0.0,0.0,0.61554205,0.29184195,0.09261597
256_50_143,0.0050149574,0.04605004,0.0,0.0,0.22692472,0.72201025,0.0
256_50_144,0.009158155,0.04605004,0.0,0.0,1.1234774e-05,0.8161471,0.12863347
256_50_145,0.004143198,0.15371731,0.0,0.0,0.0,0.36722332,0.47491616
256_50_146,0.01820975,0.6338761,0.0,0.0,0.0,0.0,0.34791416
256_50_147,0.01820975,0.7464324,0.0,0.0,0.0,0.06164011,0.17371769
256_50_148,0.0,0.32539585,0.0,0.0,0.0,0.32530716,0.349297
256_50_149,0.0,0.059122194,0.0,0.0,0.0003554649,0.66672117,0.27380118
256_50_150,0.0,0.0,0.0,0.0,0.13658991,0.7385908,0.12481938
256_50_151,0.0,0.0,0.0,0.0,0.47651568,0.46705666,0.05642767
256_50_152,0.0,0.0,0.0,0.0,0.6518408,0.3012333,0.04692595
256_50_153,0.0,0.0,0.0,0.0,0.35666475,0.5823993,0.06093599
256_50_154,0.0,0.0,0.0,0.0,0.04510517,0.6960147,0.2588801
256_50_155,0.0,0.0,0.0,0.0,0.0,0.42514476,0.5748552
256_50_156,0.0,0.06304551,0.0,0.0,0.0,0.16061299,0.77634156
256_50_157,0.0,0.23914364,0.0,0.0,0.0,0.018796852,0.74205947
256_50_158,0.0,0.32329985,0.0,0.0,0.0,0.124038436,0.5526617
256_50_159,0.0,0.21590552,0.0,0.0,0.023836697,0.4789376,0.28132018
256_50_160,0.0,0.0687038,0.0,0.041067295,0.2006304,0.55814725,0.13145128
256_50_161,0.0,0.08902048,0.0,0.17266715,0.37876534,0.28065613,0.078890935
256_50_162,0.0,0.29072183,0.0,0.15458138,0.37731466,0.17738214,0.0
256_50_163,0.0,0.34676906,0.0,0.16353554,0.30776915,0.18192628,0.0
256_50_164,0.0,0.35510528,0.0,0.23285566,0.15383263,0.25820643,0.0
256_50_165,0.0,0.4243768,0.0,0.312644,0.021406515,0.2415727,0.0
256_50_166,0.015311395,0.52973294,0.0,0.33592337,0.0,0.11903229,0.0
256_50_167,0.038194764,0.40671337,0.0,0.11558107,0.044026103,0.3954847,0.0
256_50_168,0.030641418,0.091319665,0.0,0.0,0.25085005,0.62718886,0.0
256_50_169,0.033942036,0.0,0.0,0.0,0.65938514,0.28556776,0.021105073
256_50_170,0.026183989,0.0,0.0,0.0,0.54838914,0.00014976122,0.4252771
256_50_171,0.0,0.0,0.0,0.0,0.57866377,0.0002933869,0.42104283
256_50_172,0.0,0.00058058294,0.0,0.0,0.7206181,0.19450037,0.08430093
256_50_173,0.0,0.11579033,0.0,0.0,0.26308528,0.26895675,0.35216764
256_50_174,0.0,0.11567986,0.0,0.0,0.025303015,0.07522767,0.78378946
256_50_175,0.0,0.059560776,0.0,0.0,0.0,0.092296384,0.84814286
256_50_176,0.0,0.095311016,0.0,0.0,0.0,0.52041477,0.38427415
256_50_177,0.0,0.05865082,0.0,0.0,0.0,0.6958591,0.24549007
256_50_178,0.0,0.059011158,0.0,0.12446371,0.0,0.4678499,0.3486752
256_50_179,0.0,0.26182547,0.0,0.3820334,0.0,0.21777275,0.13836844
256_50_180,0.0,0.27561057,0.0,0.37468082,0.0085432585,0.11206829,0.2290971
256_50_181,0.0,0.071755655,0.0,0.12737207,0.0085432585,0.16246834,0.6298607
256_50_182,0.0,0.15448737,0.0,0.010260939,0.0,0.100915365,0.7343363
256_50_183,0.0,0.3171087,0.0,0.0024909566,0.0067197327,0.03332972,0.6403509
256_50_184,0.0,0.2245386,0.0,0.17699996,0.036030725,0.0,0.56243074
256_50_185,0.0,0.04052742,0.0,0.29557416,0.029310992,0.0,0.63458747
256_50_186,0.0,0.014249311,0.0,0.20324749,0.0,0.0,0.7825032
256_50_187,0.0,0.26764622,0.0,0.09287247,0.00019259895,0.057172574,0.5821161
256_50_188,0.007742941,0.2718497,0.0,0.010690131,0.3431144,0.18805504,0.17854778
256_50_189,0.04070126,0.018452762,0.0,0.0,0.7042905,0.13088247,0.10567301
256_50_190,0.045483712,0.0,0.0,0.0,0.41303694,0.0,0.5414793
256_50_191,0.012525392,0.0,0.0,0.0,0.051668305,0.0,0.9358063
256_50_192,0.0,0.0,0.0,0.0,0.063675955,0.0,0.936324
256_50_193,0.0,0.0,0.0,0.0,0.14265531,0.0,0.8573447
256_50_194,0.0,0.02776594,0.0,0.0,0.49433196,0.0,0.4779021
256_50_195,0.0,0.03936264,0.0,0.0,0.84048045,0.0,0.12015691
256_50_196,0.005923561,0.0115966955,0.0,0.0,0.45160657,0.0,0.5308732
256_50_197,0.005923561,0.0,0.0,0.0,0.026478698,0.0,0.9675977
256_50_198,0.0,0.0,0.0,0.0,0.10943836,0.0,0.8905616
256_50_199,0.0,0.0,0.0,0.0,0.561173,0.0356302,0.40319675
256_50_200,0.0,0.17342007,0.0,0.0,0.5942261,0.21971866,0.0126351295
256_50_201,0.0,0.29375884,0.0,0.0,0.5100407,0.19314206,0.0030583586
256_50_202,0.0,0.12426854,0.0,0.0,0.7423671,0.009053598,0.12431078
256_50_203,0.0,0.0039297626,0.0,0.0,0.7946892,0.0,0.20138107
256_50_204,0.0,0.0,0.0,0.0,0.7152984,0.0,0.2847016
256_50_205,0.0,0.0,0.0,0.0,0.5563795,0.0,0.44362053
256_50_206,0.010259127,0.0,0.0,0.0,0.26940933,0.0,0.72033155
256_50_207,0.010259127,0.009806225,0.0,0.0,0.13341142,0.0,0.8465232
256_50_208,0.0,0.08480394,0.0,0.0,0.39479622,0.0,0.52039987
256_50_209,0.0,0.07500348,0.0,0.0,0.52755123,0.0,0.3974453
256_50_210,0.0,5.7612906e-06,0.0,0.0,0.2613236,0.0,0.73867065
256_50_211,0.0,0.0,0.0,0.0,0.008731863,0.0,0.99126816
256_50_212,0.0,0.0,0.0,0.0,0.13031211,0.0,0.86968786
256_50_213,0.0,0.0,0.0,0.0,0.13617493,0.0,0.8638251
256_50_214,0.0,0.0,0.0,0.0,0.010980677,0.0,0.98901933
256_50_215,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_216,0.0,0.0017553574,0.0,0.0,0.0,0.0,0.99824464
256_50_217,0.0,0.032756325,0.0,0.0,0.0,0.0,0.9672437
256_50_218,0.0,0.09507843,0.0,0.0,0.0,0.0,0.9049216
256_50_219,0.0,0.13275594,0.0,0.0,0.0,0.0,0.8672441
256_50_220,0.0,0.0750629,0.0,0.0,0.0,0.0,0.9249371
256_50_221,0.00020690236,0.034753084,0.0,0.0,0.0,0.0,0.96503997
256_50_222,0.08741758,0.028368646,0.0,0.0,0.0,0.0,0.8842138
256_50_223,0.21378039,0.0,0.0,0.0,0.0,0.0,0.7862197
256_50_224,0.2376453,0.0,0.0,0.0,0.033730518,0.0,0.72862417
256_50_225,0.15097618,0.0,0.0,0.0,0.13744634,0.0,0.71157753
256_50_226,0.07169041,0.011088828,0.0,0.0,0.4551414,0.0,0.4620794
256_50_227,0.062481213,0.065607354,0.0,0.0,0.693957,0.0,0.1779544
256_50_228,0.030691365,0.05451853,0.0,0.0,0.40397716,0.00073141686,0.5100815
256_50_229,0.0,0.00320501,0.0,0.001145614,0.35344437,0.088796794,0.5534082
256_50_230,0.0,0.032645307,0.0,0.023603385,0.6271176,0.20104837,0.11558535
256_50_231,0.0,0.030374773,0.0,0.022457771,0.72633773,0.22082973,0.0
256_50_232,0.0,0.0022944508,0.0,0.0,0.8460183,0.15168728,0.0
256_50_233,0.0,0.0013599772,0.0,0.0,0.88142633,0.04384055,0.073373154
256_50_234,0.0,0.0,0.0,0.0,0.8419814,0.06498295,0.09303559
256_50_235,0.0,0.012915753,0.0,0.0,0.47725624,0.46797833,0.041849654
256_50_236,0.020603359,0.037296418,0.0,0.0,0.061901633,0.746492,0.1337066
256_50_237,0.020603359,0.10982886,0.0,0.0,0.008623222,0.58244556,0.27849895
256_50_238,0.0,0.11309045,0.0,0.0,0.10267411,0.3686521,0.41558334
256_50_239,0.0,0.053896233,0.0,0.0,0.27847603,0.166698,0.5009297
256_50_240,0.0,0.05656876,0.0,0.0,0.33169198,0.036994863,0.5747444
256_50_241,0.0,0.03031477,0.0,0.0,0.22096492,0.16302218,0.5856981
256_50_242,0.0,0.024169926,0.0,0.0,0.37623304,0.31994963,0.2796473
256_50_243,0.0,0.05032212,0.0,0.0,0.57936156,0.2945447,0.0757716
256_50_244,0.0,0.03149436,0.0,0.0,0.63426375,0.143514,0.1907279
256_50_245,0.0,0.005342169,0.0,0.0,0.57457983,0.057778027,0.3623
256_50_246,0.0,0.0,0.0,0.0,0.54691046,0.06726039,0.38582915
256_50_247,0.016855476,0.15719888,0.0,0.0,0.0,0.0,0.8259457
256_50_248,0.016824812,0.3335365,0.0,0.0,0.0,0.0,0.6496387
256_50_249,0.1272194,0.3744151,0.0,0.0,0.0,0.0,0.49836552
256_50_250,0.5658897,0.083948284,0.0,0.0,0.0,0.0,0.35016194
256_50_251,0.8179303,0.077121675,0.0,0.0,0.0,0.0,0.10494806
256_50_252,0.87925994,0.044387627,0.0,0.0,0.0,0.0,0.076352455
256_50_253,0.8523802,0.0,0.0,0.0,0.0,0.0,0.1476198
256_50_254,0.3915356,0.0,0.0,0.0,0.0,0.0,0.6084644
256_50_255,0.18346004,0.0,0.0,0.0,0.0,0.0,0.81654
256_50_256,0.14430463,0.0,0.0,0.0,0.0,0.0,0.85569537
256_50_257,0.0,0.023207985,0.0,0.0,0.0,0.0,0.976792
256_50_258,0.0,0.023207985,0.0,0.0,0.0,0.0,0.976792
256_50_259,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_260,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_261,0.0,0.040254507,0.0,0.0,0.0,0.0,0.95974547
256_50_262,0.0,0.040467132,0.0,0.0,0.0,0.0,0.95953286
256_50_263,0.0,0.00021262845,0.0,0.0,0.0,0.0,0.9997874
256_50_264,0.0,0.0,0.0,0.0,0.10817387,0.0,0.89182615
256_50_265,0.0,0.0,0.0,0.0,0.10817387,0.0,0.89182615
256_50_266,0.0,0.04086448,0.0,0.0,0.0,0.0,0.95913553
256_50_267,5.9325568e-05,0.09856373,0.0,0.0,0.0,0.0,0.90137696
256_50_268,0.04168352,0.19062674,0.0,0.0,0.0,0.15515396,0.61253583
256_50_269,0.07251037,0.15932626,0.0,0.0,0.05507555,0.45140186,0.261686
256_50_270,0.06456257,0.026398754,0.0,0.0,0.2174872,0.45327657,0.23827489
256_50_271,0.06731908,0.0,0.0,0.0,0.23963746,0.33400053,0.35904294
256_50_272,0.0651753,0.0,0.0,0.0,0.21659431,0.23009916,0.48813123
256_50_273,0.053387385,0.05759686,0.0,0.0,0.15329418,0.22825594,0.5074656
256_50_274,0.021854771,0.19802965,0.0,0.0,0.013925675,0.2442618,0.521928
256_50_275,0.0,0.15840594,0.0,0.0,0.0,0.06913321,0.77246076
256_50_276,0.0,0.017973147,0.0,0.0,0.0,0.0,0.9820268
256_50_277,0.0062373825,0.023397792,0.0,0.0,0.0,0.0,0.97036475
256_50_278,0.03462338,0.06679949,0.0,0.0,0.0,0.0,0.89857703
256_50_279,0.028385999,0.0434017,0.0,0.0,0.0,0.0,0.9282123
256_50_280,0.0,0.0,0.0,0.0,0.0,0.13210669,0.8678933
256_50_281,0.01402914,0.04313828,0.0,0.0,0.04074522,0.49602795,0.4060594
256_50_282,0.01402914,0.043170594,0.0,0.0,0.28895995,0.56144476,0.092395544
256_50_283,0.0,0.03359202,0.0,0.0,0.40150905,0.5106695,0.054229423
256_50_284,0.0,0.279929,0.0,0.0,0.15329431,0.55902576,0.007750917
256_50_285,0.0,0.31208193,0.0,0.0,0.0,0.50969976,0.1782183
256_50_286,6.3064545e-05,0.22407053,0.0,0.0,0.0,0.26381996,0.51204646
256_50_287,0.055339485,0.5149667,0.0,0.0,0.0,0.0,0.4296938
256_50_288,0.055276416,0.42438957,0.0,0.0,0.0,0.102960855,0.41737315
256_50_289,0.0,0.06778071,0.0,0.0,0.0,0.5784719,0.35374746
256_50_290,0.0,0.0,0.0,0.0,0.106277935,0.8692331,0.024489
256_50_291,0.0,0.0,0.0,0.0,0.47515824,0.5248418,0.0
256_50_292,0.0,0.0,0.0,0.0,0.8219124,0.13111971,0.0469679
256_50_293,0.0,0.0,0.0,0.0,0.86526823,0.042144027,0.09258774
256_50_294,0.0,0.0,0.0,0.0,0.69181275,0.26245573,0.04573152
256_50_295,0.0,0.0,0.0,0.0,0.33799228,0.50354934,0.15845835
256_50_296,0.0,0.005372246,0.0,0.03708167,0.058415662,0.41148174,0.4876487
256_50_297,0.0,0.07522911,0.0,0.084263295,0.0,0.12824407,0.71226346
256_50_298,0.0,0.17531465,0.0,0.049639855,0.0,0.0,0.7750454
256_50_299,0.0,0.22750597,0.0,0.0024582383,0.0,0.0016813854,0.7683544
256_50_300,0.0,0.20471495,0.0,0.0,0.0,0.13041724,0.66486776
256_50_301,0.0,0.08352411,0.0,0.16848184,0.0,0.25877765,0.48921642
256_50_302,0.00012919564,0.2356838,0.0,0.37102455,0.0,0.19254345,0.2006191
256_50_303,0.021315416,0.39054134,0.0,0.22552422,0.06460802,0.29801106,0.0
256_50_304,0.04763205,0.18340608,0.0,0.16353554,0.12040713,0.48501924,0.0
256_50_305,0.054495297,0.18362711,0.0,0.23599443,0.05947825,0.4664049,0.0
256_50_306,0.028049467,0.37623703,0.0,0.13096164,0.0036791535,0.46107274,0.0
256_50_307,0.04532511,0.40214333,0.0,0.03552122,0.01295387,0.50405645,0.0
256_50_308,0.06820848,0.19122395,0.0,0.0,0.269171,0.46450534,0.0068912352
256_50_309,0.030595133,0.009381763,0.0,0.0,0.5954332,0.30360192,0.060987916
256_50_310,0.014077496,0.0,0.0,0.0,0.74115986,0.09897544,0.1457872
256_50_311,0.0063657295,0.0,0.0,0.0,0.48242706,0.0,0.5112072
256_50_312,0.0,0.0,0.0,0.0,0.4628862,0.0,0.5371138
256_50_313,0.0,0.00052234926,0.0,0.0,0.7530481,0.058472663,0.18795682
256_50_314,0.0,0.03445033,0.0,0.0,0.62745506,0.15171203,0.18638268
256_50_315,0.0,0.033927973,0.0,0.0,0.35195976,0.19529784,0.41881436
256_50_316,0.0,0.039665557,0.0,0.0,0.22828856,0.29764852,0.43439743
256_50_317,0.0,0.04029593,0.0,0.0,0.20493905,0.6231591,0.13160597
256_50_318,0.0,0.014651451,0.0,0.0,0.0726592,0.9126894,0.0
256_50_319,0.0,0.01402108,0.0,0.052822042,0.0008586542,0.9322982,0.0
256_50_320,0.0,0.18741868,0.0,0.14686455,0.0,0.6655403,0.00017656974
256_50_321,0.0,0.3195173,0.0,0.3220495,0.0,0.22934666,0.12908651
256_50_322,0.0,0.17299114,0.0,0.3149452,0.0,0.01098438,0.50107926
256_50_323,0.0,0.081343114,0.0,0.08693819,0.0,0.0,0.8317187
256_50_324,0.0,0.29902646,0.0,0.002456089,0.0067197327,0.0,0.69179773
256_50_325,0.0,0.28799552,0.0,0.022883076,0.09400283,0.0,0.5951186
256_50_326,0.0,0.037945814,0.0,0.1916089,0.100017354,0.0,0.6704279
256_50_327,0.0,0.08898409,0.0,0.24898334,0.019547857,0.0,0.64248466
256_50_328,0.0,0.28816414,0.0,0.07864963,0.07382336,0.056038,0.50332475
256_50_329,0.058287445,0.22365168,0.0,0.0008481896,0.3254116,0.22340326,0.16839784
256_50_330,0.084303685,0.015945476,0.0,0.0,0.57244563,0.16741374,0.15989144
256_50_331,0.026016235,0.0,0.0,0.0,0.3764867,4.8476748e-05,0.5974486
256_50_332,0.0,0.0,0.0,0.0,0.062442835,0.0,0.93755716
256_50_333,0.0,0.0,0.0,0.0,0.21186726,0.0,0.7881328
256_50_334,0.0,0.010417492,0.0,0.0,0.45940197,0.0,0.5301806
256_50_335,0.0,0.02243627,0.0,0.0,0.6668537,0.0,0.31071
256_50_336,0.0,0.038691908,0.0,0.0,0.841257,0.0,0.12005107
256_50_337,0.0,0.026673134,0.0,0.0,0.49457875,0.0,0.47874814
256_50_338,0.0,0.0,0.0,0.0,0.07853625,0.0,0.9214638
256_50_339,0.0,0.0,0.0,0.0,0.19514045,0.0,0.8048595
256_50_340,0.0,0.026136827,0.00097514316,0.0,0.64746636,0.014666624,0.31075507
256_50_341,0.0,0.27204627,0.00097514316,0.0,0.55614567,0.17083296,0.0
