patch_id,af1,Qal,Qaf,Qat,Qc,Qca,Qr
256_50_89,0.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_90,1.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_91,1.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_92,1.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_93,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_94,0.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_95,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_96,0.0,1.0,0.0,0.0,1.0,1.0,0.0
256_50_97,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_98,0.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_99,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_100,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_101,1.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_102,1.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_103,0.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_104,0.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_105,0.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_106,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_107,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_108,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_109,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_110,1.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_111,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_112,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_113,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_114,1.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_115,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_116,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_117,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_118,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_119,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_120,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_121,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_122,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_123,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_124,0.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_125,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_126,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_127,1.0,1.0,0.0,0.0,0.0,1.0,1.0
256_50_128,1.0,1.0,0.0,0.0,0.0,1.0,1.0
256_50_129,1.0,1.0,0.0,0.0,0.0,1.0,1.0
256_50_130,1.0,1.0,0.0,0.0,0.0,1.0,1.0
256_50_131,1.0,1.0,0.0,0.0,0.0,1.0,1.0
256_50_132,0.0,1.0,0.0,0.0,0.0,1.0,1.0
256_50_133,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_134,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_135,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_136,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_137,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_138,1.0,1.0,0.0,0.0,0.0,1.0,1.0
256_50_139,0.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_140,1.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_141,1.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_142,0.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_143,1.0,1.0,0.0,0.0,1.0,1.0,0.0
256_50_144,1.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_145,1.0,1.0,0.0,0.0,0.0,1.0,1.0
256_50_146,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_147,1.0,1.0,0.0,0.0,0.0,1.0,1.0
256_50_148,0.0,1.0,0.0,0.0,0.0,1.0,1.0
256_50_149,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_150,0.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_151,0.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_152,0.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_153,0.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_154,0.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_155,0.0,0.0,0.0,0.0,0.0,1.0,1.0
256_50_156,0.0,1.0,0.0,0.0,0.0,1.0,1.0
256_50_157,0.0,1.0,0.0,0.0,0.0,1.0,1.0
256_50_158,0.0,1.0,0.0,0.0,0.0,1.0,1.0
256_50_159,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_160,0.0,1.0,0.0,1.0,1.0,1.0,1.0
256_50_161,0.0,1.0,0.0,1.0,1.0,1.0,1.0
256_50_162,0.0,1.0,0.0,1.0,1.0,1.0,0.0
256_50_163,0.0,1.0,0.0,1.0,1.0,1.0,0.0
256_50_164,0.0,1.0,0.0,1.0,1.0,1.0,0.0
256_50_165,0.0,1.0,0.0,1.0,1.0,1.0,0.0
256_50_166,1.0,1.0,0.0,1.0,0.0,1.0,0.0
256_50_167,1.0,1.0,0.0,1.0,1.0,1.0,0.0
256_50_168,1.0,1.0,0.0,0.0,1.0,1.0,0.0
256_50_169,1.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_170,1.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_171,0.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_172,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_173,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_174,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_175,0.0,1.0,0.0,0.0,0.0,1.0,1.0
256_50_176,0.0,1.0,0.0,0.0,0.0,1.0,1.0
256_50_177,0.0,1.0,0.0,0.0,0.0,1.0,1.0
256_50_178,0.0,1.0,0.0,1.0,0.0,1.0,1.0
256_50_179,0.0,1.0,0.0,1.0,0.0,1.0,1.0
256_50_180,0.0,1.0,0.0,1.0,1.0,1.0,1.0
256_50_181,0.0,1.0,0.0,1.0,1.0,1.0,1.0
256_50_182,0.0,1.0,0.0,1.0,0.0,1.0,1.0
256_50_183,0.0,1.0,0.0,1.0,1.0,1.0,1.0
256_50_184,0.0,1.0,0.0,1.0,1.0,0.0,1.0
256_50_185,0.0,1.0,0.0,1.0,1.0,0.0,1.0
256_50_186,0.0,1.0,0.0,1.0,0.0,0.0,1.0
256_50_187,0.0,1.0,0.0,1.0,1.0,1.0,1.0
256_50_188,1.0,1.0,0.0,1.0,1.0,1.0,1.0
256_50_189,1.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_190,1.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_191,1.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_192,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_193,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_194,0.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_195,0.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_196,1.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_197,1.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_198,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_199,0.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_200,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_201,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_202,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_203,0.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_204,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_205,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_206,1.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_207,1.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_208,0.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_209,0.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_210,0.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_211,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_212,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_213,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_214,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_215,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_216,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_217,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_218,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_219,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_220,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_221,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_222,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_223,1.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_224,1.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_225,1.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_226,1.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_227,1.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_228,1.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_229,0.0,1.0,0.0,1.0,1.0,1.0,1.0
256_50_230,0.0,1.0,0.0,1.0,1.0,1.0,1.0
256_50_231,0.0,1.0,0.0,1.0,1.0,1.0,0.0
256_50_232,0.0,1.0,0.0,0.0,1.0,1.0,0.0
256_50_233,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_234,0.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_235,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_236,1.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_237,1.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_238,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_239,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_240,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_241,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_242,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_243,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_244,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_245,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_246,0.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_247,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_248,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_249,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_250,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_251,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_252,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_253,1.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_254,1.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_255,1.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_256,1.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_257,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_258,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_259,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_260,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_261,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_262,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_263,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_264,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_265,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_266,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_267,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_268,1.0,1.0,0.0,0.0,0.0,1.0,1.0
256_50_269,1.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_270,1.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_271,1.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_272,1.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_273,1.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_274,1.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_275,0.0,1.0,0.0,0.0,0.0,1.0,1.0
256_50_276,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_277,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_278,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_279,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_280,0.0,0.0,0.0,0.0,0.0,1.0,1.0
256_50_281,1.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_282,1.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_283,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_284,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_285,0.0,1.0,0.0,0.0,0.0,1.0,1.0
256_50_286,1.0,1.0,0.0,0.0,0.0,1.0,1.0
256_50_287,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_288,1.0,1.0,0.0,0.0,0.0,1.0,1.0
256_50_289,0.0,1.0,0.0,0.0,0.0,1.0,1.0
256_50_290,0.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_291,0.0,0.0,0.0,0.0,1.0,1.0,0.0
256_50_292,0.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_293,0.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_294,0.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_295,0.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_296,0.0,1.0,0.0,1.0,1.0,1.0,1.0
256_50_297,0.0,1.0,0.0,1.0,0.0,1.0,1.0
256_50_298,0.0,1.0,0.0,1.0,0.0,0.0,1.0
256_50_299,0.0,1.0,0.0,1.0,0.0,1.0,1.0
256_50_300,0.0,1.0,0.0,0.0,0.0,1.0,1.0
256_50_301,0.0,1.0,0.0,1.0,0.0,1.0,1.0
256_50_302,1.0,1.0,0.0,1.0,0.0,1.0,1.0
256_50_303,1.0,1.0,0.0,1.0,1.0,1.0,0.0
256_50_304,1.0,1.0,0.0,1.0,1.0,1.0,0.0
256_50_305,1.0,1.0,0.0,1.0,1.0,1.0,0.0
256_50_306,1.0,1.0,0.0,1.0,1.0,1.0,0.0
256_50_307,1.0,1.0,0.0,1.0,1.0,1.0,0.0
256_50_308,1.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_309,1.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_310,1.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_311,1.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_312,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_313,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_314,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_315,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_316,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_317,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_318,0.0,1.0,0.0,0.0,1.0,1.0,0.0
256_50_319,0.0,1.0,0.0,1.0,1.0,1.0,0.0
256_50_320,0.0,1.0,0.0,1.0,0.0,1.0,1.0
256_50_321,0.0,1.0,0.0,1.0,0.0,1.0,1.0
256_50_322,0.0,1.0,0.0,1.0,0.0,1.0,1.0
256_50_323,0.0,1.0,0.0,1.0,0.0,0.0,1.0
256_50_324,0.0,1.0,0.0,1.0,1.0,0.0,1.0
256_50_325,0.0,1.0,0.0,1.0,1.0,0.0,1.0
256_50_326,0.0,1.0,0.0,1.0,1.0,0.0,1.0
256_50_327,0.0,1.0,0.0,1.0,1.0,0.0,1.0
256_50_328,0.0,1.0,0.0,1.0,1.0,1.0,1.0
256_50_329,1.0,1.0,0.0,1.0,1.0,1.0,1.0
256_50_330,1.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_331,1.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_332,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_333,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_334,0.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_335,0.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_336,0.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_337,0.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_338,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_339,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_340,0.0,1.0,1.0,0.0,1.0,1.0,1.0
256_50_341,0.0,1.0,1.0,0.0,1.0,1.0,0.0
256_50_342,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_343,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_344,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_345,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_346,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_347,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_348,0.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_349,0.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_350,0.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_351,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_352,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_353,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_354,0.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_355,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_356,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_357,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_358,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_359,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_360,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_361,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_362,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_363,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_364,1.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_365,1.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_366,1.0,0.0,0.0,0.0,1.0,0.0,1.0
256_50_367,0.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_368,1.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_369,1.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_370,1.0,1.0,0.0,1.0,1.0,0.0,1.0
256_50_371,0.0,1.0,0.0,1.0,1.0,1.0,1.0
256_50_372,0.0,1.0,0.0,1.0,1.0,1.0,1.0
256_50_373,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_374,0.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_375,0.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_376,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_377,1.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_378,1.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_379,1.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_380,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_381,0.0,1.0,1.0,0.0,1.0,1.0,1.0
256_50_382,0.0,1.0,1.0,0.0,1.0,1.0,1.0
256_50_383,0.0,1.0,1.0,0.0,1.0,1.0,1.0
256_50_384,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_385,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_386,0.0,1.0,0.0,0.0,1.0,1.0,1.0
256_50_387,0.0,0.0,0.0,0.0,1.0,1.0,1.0
256_50_388,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_389,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_390,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_391,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_392,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_393,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_394,1.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_395,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_396,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_397,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_398,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_399,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_400,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_401,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_402,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_403,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256_50_404,0.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_405,0.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_406,0.0,1.0,0.0,0.0,1.0,0.0,1.0
256_50_407,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256_50_408,1.0,1.0,0.0,0.0,0.0,1.0,1.0
256_50_409,1.0,1.0,0.0,0.0,1.0,1.0,1.0
